Molecule_Name,CYP2D6_is_TDI,CYP2D6_TDI,CYP2D6_direct,CYP3A4_is_TDI,CYP3A4_TDI,CYP3A4_direct
OCNT-2316765,,,,False,2.101,2.764
OCNT-2316766,,,,False,2.735,2.729
OCNT-2316767,,,,True,5.792,4.898
OCNT-2316768,False,5.651,5.607,,,
OCNT-2316769,,,,,,
OCNT-2316770,,,,,,
OCNT-2316771,,,,,,
OCNT-2316772,,,,,,
OCNT-2316774,,,,False,2.419,2.025
OCNT-2316775,,,,,,
OCNT-2316781,False,6.299,6.37,,,
OCNT-2316783,,,,,,
OCNT-2316787,,,,,,
OCNT-2316796,False,5.643,5.649,,,
OCNT-2316803,,,,False,4.493,4.554
OCNT-2316811,,,,,,
OCNT-2316815,,,,False,4.231,3.672
OCNT-2316818,False,2.958,2.072,,,
OCNT-2316819,False,5.165,4.927,,,
OCNT-2316821,,,,False,4.278,4.326
OCNT-2316822,False,4.477,4.309,,,
OCNT-2316823,False,4.498,4.224,,,
OCNT-2316832,,,,False,3.205,3.276
OCNT-2316834,False,4.387,4.313,False,4.233,3.876
OCNT-2316836,,,,,,
OCNT-2316839,False,5.375,5.436,,,
OCNT-2316840,,,,,,
OCNT-2316841,False,4.492,4.414,,,
OCNT-2316845,False,4.895,4.728,,,
OCNT-2316848,,,,,,
OCNT-2316852,False,4.974,4.885,,,
OCNT-2316854,,,,,,
OCNT-2316855,,,,False,3.579,2.278
OCNT-2316859,,,,False,3.991,3.8
OCNT-2316861,False,4.763,4.491,,,
OCNT-2316864,,,,False,3.006,2.676
OCNT-2316867,,,,,,
OCNT-2316870,True,5.683,4.985,False,5.165,4.895
OCNT-2316872,,,,,,
OCNT-2316874,False,6.695,6.668,,,
OCNT-2316876,,,,True,5.037,3.981
OCNT-2316877,,,,,,
OCNT-2316879,,,,True,5.497,5.015
OCNT-2316880,,,,,,
OCNT-2316881,,,,,,
OCNT-2316883,True,4.769,4.46,,,
OCNT-2316884,,,,False,3.3,2.714
OCNT-2316890,,,,,,
OCNT-2316891,,,,False,2.382,2.447
OCNT-2316896,,,,False,2.062,2.141
OCNT-2316904,,,,False,4.852,4.735
OCNT-2316906,,,,,,
OCNT-2316907,,,,,,
OCNT-2316908,False,5.765,5.614,,,
OCNT-2316909,,,,False,3.669,2.852
OCNT-2316911,False,4.932,4.822,,,
OCNT-2316912,,,,,,
OCNT-2316913,,,,,,
OCNT-2316915,,,,False,3.216,2.148
OCNT-2316917,,,,False,3.542,3.109
OCNT-2316921,False,4.423,4.133,True,5.503,4.656
OCNT-2316922,,,,,,
OCNT-2316923,,,,,,
OCNT-2316931,,,,False,5.178,4.982
OCNT-2316933,,,,True,5.096,4.689
OCNT-2316937,,,,False,2.752,2.108
OCNT-2316942,False,4.583,4.309,,,
OCNT-2316947,,,,True,5.712,5.111
OCNT-2316948,,,,True,5.783,5.21
OCNT-2316951,False,5.218,4.974,,,
OCNT-2316954,,,,,,
OCNT-2316959,False,4.585,4.35,False,5.59,5.543
OCNT-2316960,,,,False,3.977,3.751
OCNT-2316961,,,,,,
OCNT-2316962,,,,False,2.096,2.024
OCNT-2316964,,,,,,
OCNT-2316966,,,,,,
OCNT-2316967,,,,,,
OCNT-2316968,False,5.294,5.047,,,
OCNT-2316971,True,5.566,5.128,,,
OCNT-2316975,False,5.717,5.858,False,6.072,6.128
OCNT-2316976,False,5.308,5.281,True,6.162,5.739
OCNT-2316984,,,,False,2.02,1.982
OCNT-2316987,True,5.033,4.414,,,
OCNT-2316989,,,,,,
OCNT-2316997,,,,True,5.41,4.96
OCNT-2316998,,,,,,
OCNT-2317000,,,,,,
OCNT-2317002,,,,False,4.224,3.328
OCNT-2317014,,,,,,
OCNT-2317020,,,,,,
OCNT-2317021,,,,,,
OCNT-2317023,,,,True,5.792,5.239
OCNT-2317024,,,,True,4.857,4.146
OCNT-2317025,,,,,,
OCNT-2317028,False,4.82,4.615,False,3.421,3.347
OCNT-2317039,,,,False,5.2,5.152
OCNT-2317040,False,4.373,4.322,,,
OCNT-2317044,,,,False,2.911,3.19
OCNT-2317059,,,,True,5.466,5.109
OCNT-2317061,,,,False,3.613,3.121
OCNT-2317062,,,,,,
OCNT-2317064,False,5.258,5.322,,,
OCNT-2317065,,,,False,2.786,3.189
OCNT-2317066,,,,False,2.119,2.117
OCNT-2317067,,,,False,4.214,4.11
OCNT-2317068,,,,,,
OCNT-2317070,,,,False,4.647,4.593
OCNT-2317072,,,,False,4.379,4.229
OCNT-2317077,,,,False,3.795,3.466
OCNT-2317078,,,,False,3.503,2.89
OCNT-2317079,,,,False,2.446,1.936
OCNT-2317084,False,5.484,5.256,,,
OCNT-2317086,,,,False,2.046,1.917
OCNT-2317087,,,,,,
OCNT-2317090,True,4.786,4.345,,,
OCNT-2317092,,,,False,4.871,4.767
OCNT-2317097,,,,,,
OCNT-2317099,False,4.934,4.845,,,
OCNT-2317101,,,,False,3.852,3.611
OCNT-2317103,,,,,,
OCNT-2317105,False,4.403,4.361,,,
OCNT-2317107,,,,False,4.233,3.769
OCNT-2317109,False,5.08,4.814,,,
OCNT-2317112,False,5.091,5.171,,,
OCNT-2317114,,,,False,3.669,2.452
OCNT-2317116,,,,True,4.992,4.21
OCNT-2317118,,,,,,
OCNT-2317123,,,,True,5.165,4.856
OCNT-2317126,,,,False,5.512,5.295
OCNT-2317127,,,,True,4.981,4.49
OCNT-2317130,False,5.3,5.245,,,
OCNT-2317132,,,,False,4.903,4.912
OCNT-2317134,,,,True,5.378,5.001
OCNT-2317135,,,,False,5.101,4.804
OCNT-2317136,,,,False,4.232,3.794
OCNT-2317143,,,,False,3.404,2.696
OCNT-2317145,False,4.652,4.811,,,
OCNT-2317148,,,,,,
OCNT-2317154,,,,True,5.262,4.957
OCNT-2317155,,,,False,2.078,2.102
OCNT-2317156,,,,False,2.088,1.976
OCNT-2317157,,,,,,
OCNT-2317158,True,5.94,5.463,,,
OCNT-2317163,False,3.899,2.122,,,
OCNT-2317166,,,,False,2.609,2.543
OCNT-2317169,False,5.607,5.412,False,5.467,5.44
OCNT-2317170,False,4.49,4.452,False,4.997,4.968
OCNT-2317171,,,,,,
OCNT-2317172,False,4.799,4.546,False,4.471,4.239
OCNT-2317174,False,4.629,4.481,True,5.042,4.506
OCNT-2317177,,,,False,2.151,2.971
OCNT-2317179,,,,True,4.44,3.105
OCNT-2317181,True,4.849,4.455,,,
OCNT-2317182,,,,,,
OCNT-2317183,,,,False,4.054,4.073
OCNT-2317186,False,4.776,4.522,,,
OCNT-2317189,,,,False,4.408,4.247
OCNT-2317192,False,5.178,5.16,,,
OCNT-2317195,,,,,,
OCNT-2317197,False,5.035,5.152,,,
OCNT-2317199,False,2.339,2.103,,,
OCNT-2317200,,,,False,3.748,3.401
OCNT-2317204,True,4.56,4.128,,,
OCNT-2317205,,,,,,
OCNT-2317207,,,,False,3.722,3.567
OCNT-2317208,,,,,,
OCNT-2317210,,,,False,5.201,4.979
OCNT-2317215,,,,,,
OCNT-2317216,False,4.631,4.449,,,
OCNT-2317217,,,,False,5.154,5.197
OCNT-2317220,,,,,,
OCNT-2317221,False,6.339,6.24,False,4.761,4.539
OCNT-2317222,,,,False,4.372,4.242
OCNT-2317227,False,5.062,5.044,False,5.509,5.352
OCNT-2317229,False,4.707,4.424,,,
OCNT-2317231,,,,,,
OCNT-2317238,,,,,,
OCNT-2317246,,,,,,
OCNT-2317249,,,,False,3.203,2.731
OCNT-2317252,,,,False,5.237,5.279
OCNT-2317253,,,,True,5.523,4.84
OCNT-2317255,False,5.813,5.757,,,
OCNT-2317261,,,,False,2.459,2.178
OCNT-2317262,False,4.547,4.403,,,
OCNT-2317263,,,,False,3.723,3.149
OCNT-2317265,,,,,,
OCNT-2317269,,,,False,4.54,4.403
OCNT-2317271,False,5.999,6.019,,,
OCNT-2317273,True,4.352,3.324,False,4.204,3.465
OCNT-2317274,False,6.137,6.154,,,
OCNT-2317275,True,6.102,5.451,,,
OCNT-2317276,,,,,,
OCNT-2317279,,,,,,
OCNT-2317280,,,,True,4.807,4.502
OCNT-2317281,,,,,,
OCNT-2317282,,,,,,
OCNT-2317285,False,5.765,5.595,,,
OCNT-2317286,,,,True,5.21,4.267
OCNT-2317287,False,5.65,5.477,,,
OCNT-2317295,,,,False,2.4,2.48
OCNT-2317297,False,4.686,4.508,,,
OCNT-2317298,,,,False,5.439,5.181
OCNT-2317299,False,4.772,4.596,,,
OCNT-2317300,False,4.827,4.722,True,5.542,4.916
OCNT-2317304,False,5.73,5.548,,,
OCNT-2317309,False,4.454,4.307,,,
OCNT-2317310,False,4.88,4.587,,,
OCNT-2317311,False,4.431,4.286,,,
OCNT-2317312,,,,True,4.742,4.133
OCNT-2317314,,,,True,5.091,4.569
OCNT-2317316,,,,,,
OCNT-2317321,,,,False,4.839,4.841
OCNT-2317322,False,5.896,5.986,,,
OCNT-2317323,,,,,,
OCNT-2317326,True,4.47,4.145,True,4.813,4.177
OCNT-2317327,True,5.787,5.254,,,
OCNT-2317331,,,,,,
OCNT-2317332,False,4.627,4.423,,,
OCNT-2317336,False,4.404,4.218,,,
OCNT-2317337,,,,True,4.577,4.148
OCNT-2317338,,,,False,4.826,4.767
OCNT-2317340,,,,False,2.386,2.079
OCNT-2317342,,,,,,
OCNT-2317343,False,4.65,4.536,,,
OCNT-2317344,,,,False,5.125,4.831
OCNT-2317345,False,5.523,5.339,,,
OCNT-2317346,False,6.58,6.408,,,
OCNT-2317347,False,4.013,2.162,,,
OCNT-2317349,True,5.22,4.841,True,4.457,4.132
OCNT-2317350,,,,,,
OCNT-2317353,True,4.879,2.185,,,
OCNT-2317357,,,,,,
OCNT-2317360,,,,,,
OCNT-2317361,False,6.02,5.982,True,5.197,4.723
OCNT-2317363,False,5.252,5.146,,,
OCNT-2317366,,,,,,
OCNT-2317368,,,,False,3.16,2.02
OCNT-2317371,True,5.283,4.564,,,
OCNT-2317373,,,,False,1.958,2.081
OCNT-2317382,,,,False,4.134,4.0
OCNT-2317383,False,5.255,5.195,,,
OCNT-2317384,,,,False,3.986,3.418
OCNT-2317386,,,,,,
OCNT-2317388,,,,False,3.445,3.025
OCNT-2317389,,,,,,
OCNT-2317392,,,,False,4.062,3.844
OCNT-2317394,,,,False,4.128,4.004
OCNT-2317395,,,,False,5.126,5.324
OCNT-2317398,,,,,,
OCNT-2317401,,,,,,
OCNT-2317402,,,,False,2.589,2.776
OCNT-2317403,,,,True,5.824,4.758
OCNT-2317404,True,4.331,2.451,,,
OCNT-2317408,,,,,,
OCNT-2317409,,,,True,5.119,4.806
OCNT-2317413,,,,False,3.145,2.247
OCNT-2317414,True,4.82,4.402,,,
OCNT-2317417,False,2.395,2.095,,,
OCNT-2317418,,,,False,4.134,3.905
OCNT-2317420,,,,,,
OCNT-2317424,,,,False,2.548,2.38
OCNT-2317425,False,4.553,4.386,,,
OCNT-2317432,False,3.807,1.963,,,
OCNT-2317433,True,4.895,4.44,,,
OCNT-2317434,,,,,,
OCNT-2317441,,,,,,
OCNT-2317442,,,,False,4.751,4.722
OCNT-2317444,,,,True,6.089,5.266
OCNT-2317446,False,4.464,4.203,,,
OCNT-2317449,True,4.677,2.499,,,
OCNT-2317450,,,,True,5.272,4.796
OCNT-2317452,,,,True,4.432,3.706
OCNT-2317454,,,,,,
OCNT-2317457,False,5.258,5.13,,,
OCNT-2317458,True,4.939,4.59,,,
OCNT-2317460,,,,True,4.474,3.957
OCNT-2317464,False,4.655,4.441,,,
OCNT-2317465,,,,True,5.569,4.968
OCNT-2317466,False,4.996,4.979,,,
OCNT-2317467,False,4.793,4.526,,,
OCNT-2317469,,,,True,4.704,4.102
OCNT-2317470,False,5.445,5.224,True,4.591,3.973
OCNT-2317471,False,4.714,4.508,,,
OCNT-2317472,,,,,,
OCNT-2317476,,,,,,
OCNT-2317479,False,4.622,4.567,,,
OCNT-2317482,,,,,,
OCNT-2317486,False,4.597,4.525,,,
OCNT-2317489,True,4.789,4.119,,,
OCNT-2317493,False,5.253,5.028,,,
OCNT-2317498,,,,False,3.532,3.163
OCNT-2317503,,,,True,4.857,4.518
OCNT-2317504,,,,,,
OCNT-2317505,False,5.495,5.375,,,
OCNT-2317506,False,5.833,5.758,,,
OCNT-2317510,False,5.304,5.24,,,
OCNT-2317512,,,,True,5.023,4.445
OCNT-2317513,,,,False,4.77,4.721
OCNT-2317519,False,5.727,5.455,,,
OCNT-2317520,False,4.714,4.426,False,5.082,4.843
OCNT-2317521,False,4.817,4.631,,,
OCNT-2317530,,,,True,5.133,3.827
OCNT-2317533,,,,True,5.263,4.758
OCNT-2317535,False,5.097,4.828,,,
OCNT-2317536,False,5.03,4.75,False,5.837,5.845
OCNT-2317538,,,,False,5.246,4.998
OCNT-2317551,False,6.458,6.246,,,
OCNT-2317552,False,4.545,4.41,,,
OCNT-2317569,,,,False,4.277,3.61
OCNT-2317570,False,4.686,4.49,True,5.407,4.762
OCNT-2317571,,,,False,3.444,3.225
OCNT-2317577,,,,,,
OCNT-2317579,True,5.038,4.344,,,
OCNT-2317584,,,,True,5.536,4.678
OCNT-2317589,True,4.84,4.436,,,
OCNT-2317592,True,4.749,2.267,False,2.483,2.153
OCNT-2317594,,,,True,4.311,3.988
OCNT-2317596,,,,False,4.347,4.139
OCNT-2317597,,,,,,
OCNT-2317599,False,6.322,6.116,,,
OCNT-2317600,False,4.309,4.096,True,4.65,4.172
OCNT-2317601,,,,,,
OCNT-2317602,False,4.64,4.527,,,
OCNT-2317604,,,,,,
OCNT-2317607,,,,,,
OCNT-2317609,,,,False,2.301,2.196
OCNT-2317611,False,5.369,5.277,,,
OCNT-2317612,,,,,,
OCNT-2317620,,,,False,2.24,2.396
OCNT-2317624,,,,False,3.216,3.175
OCNT-2317625,,,,True,5.076,4.665
OCNT-2317626,False,4.571,4.374,,,
OCNT-2317628,,,,,,
OCNT-2317632,,,,False,3.748,3.735
OCNT-2317633,,,,False,1.997,2.052
OCNT-2317634,True,5.105,4.753,,,
OCNT-2317635,,,,,,
OCNT-2317641,,,,,,
OCNT-2317646,,,,False,3.037,2.509
OCNT-2317648,True,5.586,4.697,,,
OCNT-2317650,False,5.203,5.189,,,
OCNT-2317652,,,,,,
OCNT-2317654,False,4.768,4.471,,,
OCNT-2317655,,,,True,7.605,6.55
OCNT-2317662,True,5.953,5.28,True,5.991,4.779
OCNT-2317664,,,,False,2.813,2.777
OCNT-2317666,,,,,,
OCNT-2317667,True,4.508,4.085,,,
OCNT-2317668,,,,False,4.88,4.596
OCNT-2317671,,,,,,
OCNT-2317673,False,4.587,4.337,True,5.157,4.724
OCNT-2317680,,,,,,
OCNT-2317681,,,,,,
OCNT-2317682,,,,False,4.561,4.326
OCNT-2317684,,,,True,4.446,4.107
OCNT-2317688,,,,True,5.132,4.724
OCNT-2317689,False,7.163,7.023,,,
OCNT-2317690,,,,True,5.128,4.797
OCNT-2317693,False,4.627,4.451,,,
OCNT-2317694,,,,False,4.352,4.138
OCNT-2317695,False,5.351,5.24,,,
OCNT-2317700,False,4.454,4.272,,,
OCNT-2317705,,,,False,3.94,2.287
OCNT-2317709,True,4.667,4.231,,,
OCNT-2317711,,,,,,
OCNT-2317716,,,,,,
OCNT-2317717,,,,,,
OCNT-2317719,,,,False,4.3,4.195
OCNT-2317724,False,5.12,5.101,,,
OCNT-2317729,True,5.474,5.003,,,
OCNT-2317730,,,,,,
OCNT-2317736,,,,False,2.913,2.035
OCNT-2317738,False,5.839,5.622,,,
OCNT-2317740,False,5.561,5.573,,,
OCNT-2317742,,,,,,
OCNT-2317749,,,,,,
OCNT-2317750,,,,False,2.089,2.068
OCNT-2317753,,,,,,
OCNT-2317758,,,,False,2.36,2.255
OCNT-2317759,,,,False,3.829,3.453
OCNT-2317761,True,4.977,4.268,,,
OCNT-2317762,,,,,,
OCNT-2317763,False,7.494,7.467,,,
OCNT-2317764,,,,False,4.774,4.531
OCNT-2317767,,,,True,5.678,5.073
OCNT-2317779,,,,,,
OCNT-2317783,,,,,,
OCNT-2317789,,,,,,
OCNT-2317790,False,6.978,6.901,,,
OCNT-2317796,,,,,,
OCNT-2317801,,,,False,4.174,3.67
OCNT-2317807,,,,True,5.73,5.322
OCNT-2317809,True,4.497,4.089,,,
OCNT-2317811,False,5.359,5.104,,,
OCNT-2317813,True,6.132,5.06,,,
OCNT-2317815,,,,,,
OCNT-2317816,,,,,,
OCNT-2317817,,,,False,3.947,3.735
OCNT-2317818,False,4.628,4.554,,,
OCNT-2317821,,,,,,
OCNT-2317822,,,,False,5.067,5.07
OCNT-2317824,,,,,,
OCNT-2317825,,,,False,2.052,2.074
OCNT-2317826,,,,False,3.802,3.723
OCNT-2317829,,,,False,4.241,4.128
OCNT-2317832,True,5.416,4.378,True,5.681,5.203
OCNT-2317840,True,4.663,3.517,,,
OCNT-2317841,,,,,,
OCNT-2317842,False,4.92,4.762,,,
OCNT-2317846,False,5.567,5.364,,,
OCNT-2317849,,,,,,
OCNT-2317850,,,,,,
OCNT-2317854,,,,False,4.148,3.28
OCNT-2317857,,,,False,4.952,4.885
OCNT-2317860,,,,False,4.589,4.432
OCNT-2317862,,,,False,3.91,3.799
OCNT-2317864,,,,False,4.547,4.339
OCNT-2317866,,,,False,2.176,2.222
OCNT-2317868,,,,True,5.159,4.727
OCNT-2317870,,,,,,
OCNT-2317872,,,,False,4.254,3.666
OCNT-2317874,False,4.497,4.366,False,2.911,2.517
OCNT-2317875,,,,True,4.443,3.644
OCNT-2317878,,,,True,4.402,3.65
OCNT-2317879,,,,False,3.24,2.091
OCNT-2317881,,,,True,4.834,4.249
OCNT-2317887,,,,,,
OCNT-2317890,True,6.539,6.183,,,
OCNT-2317891,,,,,,
OCNT-2317894,,,,False,2.069,2.316
OCNT-2317895,True,5.872,4.929,,,
OCNT-2317896,True,4.346,2.287,,,
OCNT-2317899,,,,,,
OCNT-2317901,True,5.618,4.989,,,
OCNT-2317904,True,4.821,4.149,,,
OCNT-2317906,,,,False,3.717,3.22
OCNT-2317908,,,,False,2.546,2.242
OCNT-2317909,False,4.533,4.351,,,
OCNT-2317910,,,,,,
OCNT-2317914,,,,,,
OCNT-2317916,,,,,,
OCNT-2317923,False,4.631,4.48,,,
OCNT-2317925,,,,,,
OCNT-2317926,,,,True,5.583,5.273
OCNT-2317931,,,,False,2.047,2.376
OCNT-2317936,,,,False,3.869,3.277
OCNT-2317938,,,,False,4.087,3.763
OCNT-2317940,False,4.421,4.229,,,
OCNT-2317941,,,,True,4.974,4.174
OCNT-2317942,,,,False,5.476,5.198
OCNT-2317943,,,,True,5.741,5.15
OCNT-2317946,,,,,,
OCNT-2317949,,,,False,4.177,3.782
OCNT-2317951,,,,True,5.174,4.826
OCNT-2317952,,,,,,
OCNT-2317954,,,,,,
OCNT-2317957,True,5.189,4.644,,,
OCNT-2317958,,,,False,2.127,2.897
OCNT-2317959,,,,False,2.517,2.147
OCNT-2317961,,,,,,
OCNT-2317962,,,,True,5.027,4.557
OCNT-2317963,,,,,,
OCNT-2317966,,,,True,5.335,4.724
OCNT-2317968,,,,False,3.263,2.535
OCNT-2317970,False,4.609,4.534,,,
OCNT-2317974,,,,False,3.908,3.647
OCNT-2317979,,,,False,3.714,3.016
OCNT-2317981,True,4.661,4.251,,,
OCNT-2317983,,,,,,
OCNT-2317984,,,,,,
OCNT-2317986,,,,,,
OCNT-2317987,,,,False,5.158,4.893
OCNT-2317988,,,,False,2.014,1.969
OCNT-2317990,,,,,,
OCNT-2317996,False,4.887,4.704,,,
OCNT-2317998,,,,,,
OCNT-2317999,,,,False,4.797,4.63
OCNT-2318000,,,,True,4.486,4.071
OCNT-2318002,False,4.037,2.387,,,
OCNT-2318005,,,,,,
OCNT-2318008,,,,,,
OCNT-2318014,,,,False,4.104,3.554
OCNT-2318016,,,,False,2.335,2.127
OCNT-2318019,True,5.342,4.616,,,
OCNT-2318020,False,4.635,4.412,True,5.48,4.888
OCNT-2318022,False,4.585,4.53,,,
OCNT-2318023,,,,True,5.679,5.063
OCNT-2318024,True,5.03,4.514,,,
OCNT-2318026,,,,,,
OCNT-2318030,,,,False,2.243,2.522
OCNT-2318031,,,,False,3.547,3.042
OCNT-2318034,,,,False,3.088,2.307
OCNT-2318036,,,,False,5.106,4.862
OCNT-2318037,,,,,,
OCNT-2318042,False,5.251,5.214,True,5.025,4.71
OCNT-2318046,,,,,,
OCNT-2318048,,,,True,4.988,4.477
OCNT-2318049,,,,,,
OCNT-2318057,False,4.57,4.344,,,
OCNT-2318058,,,,,,
OCNT-2318059,,,,True,6.313,5.875
OCNT-2318060,,,,False,3.663,3.205
OCNT-2318061,,,,,,
OCNT-2318067,False,5.302,5.183,True,4.992,4.438
OCNT-2318073,,,,True,4.468,3.659
OCNT-2318074,,,,False,5.137,4.926
OCNT-2318077,,,,True,5.208,4.125
OCNT-2318080,,,,False,4.207,4.266
OCNT-2318082,False,5.197,5.033,,,
OCNT-2318089,False,6.83,6.787,,,
OCNT-2318090,False,6.147,5.958,False,4.094,3.903
OCNT-2318091,False,4.797,4.642,,,
OCNT-2318092,,,,,,
OCNT-2318097,,,,,,
OCNT-2318098,,,,,,
OCNT-2318099,True,6.215,5.485,,,
OCNT-2318103,True,5.68,5.19,,,
OCNT-2318107,,,,,,
OCNT-2318111,,,,,,
OCNT-2318112,True,5.111,4.492,,,
OCNT-2318114,,,,False,2.717,2.011
OCNT-2318116,False,4.982,4.895,,,
OCNT-2318117,,,,True,6.297,5.684
OCNT-2318118,,,,,,
OCNT-2318120,,,,True,4.311,3.851
OCNT-2318123,True,4.671,4.297,False,3.753,3.818
OCNT-2318130,,,,True,5.35,4.908
OCNT-2318132,False,6.15,5.951,,,
OCNT-2318133,False,5.644,5.552,,,
OCNT-2318135,,,,,,
OCNT-2318141,,,,False,4.914,4.722
OCNT-2318150,False,6.33,6.157,,,
OCNT-2318152,False,4.613,4.65,,,
OCNT-2318153,,,,,,
OCNT-2318155,,,,False,3.509,2.778
OCNT-2318156,False,4.775,4.7,,,
OCNT-2318157,,,,False,3.256,2.642
OCNT-2318165,True,5.616,5.171,False,5.242,5.103
OCNT-2318169,,,,False,4.171,4.099
OCNT-2318171,True,4.923,4.4,,,
OCNT-2318174,,,,False,3.2,3.368
OCNT-2318175,,,,True,5.317,4.715
OCNT-2318176,,,,False,4.224,4.23
OCNT-2318177,,,,,,
OCNT-2318183,,,,,,
OCNT-2318184,False,5.335,5.275,True,6.617,6.285
OCNT-2318185,,,,,,
OCNT-2318186,,,,True,5.791,4.859
OCNT-2318193,False,6.468,6.347,,,
OCNT-2318196,,,,False,2.162,2.077
OCNT-2318197,,,,True,4.57,3.836
OCNT-2318198,,,,False,2.387,1.941
OCNT-2318205,False,4.81,4.534,,,
OCNT-2318207,,,,False,4.67,4.653
OCNT-2318209,,,,True,5.742,4.391
OCNT-2318213,False,4.735,4.476,False,4.944,4.863
OCNT-2318216,True,4.919,4.477,,,
OCNT-2318220,False,3.887,2.419,,,
OCNT-2318223,,,,False,3.013,2.393
OCNT-2318230,True,5.335,4.826,,,
OCNT-2318232,True,4.802,4.344,,,
OCNT-2318236,,,,,,
OCNT-2318240,,,,,,
OCNT-2318241,,,,False,3.549,3.269
OCNT-2318242,,,,,,
OCNT-2318243,,,,False,5.127,5.172
OCNT-2318244,,,,,,
OCNT-2318253,,,,True,5.297,4.848
OCNT-2318254,,,,,,
OCNT-2318257,,,,,,
OCNT-2318259,,,,,,
OCNT-2318260,False,2.33,2.639,,,
OCNT-2318261,,,,,,
OCNT-2318269,,,,,,
OCNT-2318270,,,,,,
OCNT-2318272,False,4.716,4.526,,,
OCNT-2318273,,,,False,4.881,4.689
OCNT-2318275,,,,False,5.378,5.322
OCNT-2318277,False,5.743,5.565,,,
OCNT-2318278,,,,False,5.86,5.744
OCNT-2318281,False,5.7,5.654,,,
OCNT-2318286,False,4.938,4.853,,,
OCNT-2318287,False,5.835,5.797,,,
OCNT-2318290,False,4.545,4.38,,,
OCNT-2318294,,,,False,5.019,5.101
OCNT-2318299,False,4.613,4.394,,,
OCNT-2318300,,,,False,4.586,4.287
OCNT-2318305,,,,,,
OCNT-2318306,False,5.081,5.064,,,
OCNT-2318307,,,,,,
OCNT-2318308,,,,True,5.397,4.936
OCNT-2318311,,,,False,4.951,4.996
OCNT-2318312,True,5.586,5.189,,,
OCNT-2318316,,,,,,
OCNT-2318322,,,,False,3.252,2.237
OCNT-2318324,,,,,,
OCNT-2318326,False,4.276,2.764,,,
OCNT-2318328,False,4.637,4.619,,,
OCNT-2318329,True,5.309,4.648,,,
OCNT-2318330,True,5.069,4.075,True,6.527,5.928
OCNT-2318340,False,5.09,5.032,,,
OCNT-2318341,,,,,,
OCNT-2318342,False,6.301,6.23,,,
OCNT-2318344,,,,,,
OCNT-2318346,,,,,,
OCNT-2318347,,,,True,5.548,4.401
OCNT-2318348,False,5.625,5.444,,,
OCNT-2318350,,,,,,
OCNT-2318351,,,,,,
OCNT-2318352,,,,,,
OCNT-2318356,,,,,,
OCNT-2318359,False,5.338,5.373,,,
OCNT-2318363,False,6.065,5.802,,,
OCNT-2318364,,,,,,
OCNT-2318366,,,,True,4.921,4.597
OCNT-2318369,False,5.499,5.321,True,5.43,5.114
OCNT-2318371,,,,False,4.676,4.658
OCNT-2318376,,,,True,5.194,4.824
OCNT-2318379,,,,False,2.077,1.991
OCNT-2318388,,,,False,4.539,4.362
OCNT-2318390,False,4.791,4.625,,,
OCNT-2318391,False,5.518,5.496,,,
OCNT-2318392,,,,False,5.196,5.171
OCNT-2318394,,,,,,
OCNT-2318395,,,,False,5.305,5.192
OCNT-2318397,False,4.573,4.433,,,
OCNT-2318399,False,4.884,4.617,,,
OCNT-2318401,False,4.543,4.457,,,
OCNT-2318404,False,5.465,5.268,,,
OCNT-2318405,False,6.811,6.64,False,5.07,4.962
OCNT-2318411,,,,,,
OCNT-2318416,,,,False,2.2,2.797
OCNT-2318420,,,,False,4.007,3.286
OCNT-2318423,,,,,,
OCNT-2318428,True,5.303,4.248,,,
OCNT-2318429,False,5.204,4.994,,,
OCNT-2318434,,,,False,4.346,4.256
OCNT-2318439,,,,,,
OCNT-2318445,True,5.408,5.071,False,3.005,2.133
OCNT-2318446,False,5.108,4.93,,,
OCNT-2318448,,,,,,
OCNT-2318449,,,,False,2.652,2.63
OCNT-2318451,,,,False,2.048,2.228
OCNT-2318453,False,3.59,2.085,,,
OCNT-2318456,,,,,,
OCNT-2318460,,,,False,3.649,2.191
OCNT-2318462,,,,False,3.685,3.292
OCNT-2318463,,,,False,3.543,2.705
OCNT-2318467,,,,True,4.568,4.192
OCNT-2318468,,,,True,5.366,4.657
OCNT-2318474,,,,False,3.56,3.7
OCNT-2318479,False,4.58,4.35,,,
OCNT-2318483,,,,,,
OCNT-2318484,,,,True,5.83,5.175
OCNT-2318486,False,3.836,2.122,,,
OCNT-2318487,,,,,,
OCNT-2318494,False,5.459,5.488,,,
OCNT-2318495,False,5.506,5.435,,,
OCNT-2318499,False,5.36,5.248,,,
OCNT-2318503,,,,True,4.706,3.496
OCNT-2318507,True,5.125,4.678,,,
OCNT-2318512,,,,,,
OCNT-2318516,False,5.31,5.222,,,
OCNT-2318522,,,,False,2.794,2.726
OCNT-2318523,False,4.761,4.556,,,
OCNT-2318524,,,,False,4.162,3.507
OCNT-2318529,,,,False,3.834,4.004
OCNT-2318530,,,,True,4.541,3.949
OCNT-2318531,False,4.837,4.882,,,
OCNT-2318535,,,,True,5.498,4.83
OCNT-2318536,False,4.706,4.554,,,
OCNT-2318539,,,,,,
OCNT-2318540,,,,,,
OCNT-2318541,False,3.997,2.297,,,
OCNT-2318542,,,,True,5.376,4.587
OCNT-2318543,True,4.879,4.577,,,
OCNT-2318545,,,,False,3.952,3.103
