drug_id,inchikey,inchikey_block,match_type,source_file,source_id,enzyme,endpoint,value,stereo_note
loperamide,RDOIQAHITMMDAJ-UHFFFAOYSA-N,RDOIQAHITMMDAJ,full,cyp-challenge-TRAIN_inhibition.csv,OCNT-2328558,CYP2D6,pIC50_direct,4.922547267,
loperamide,RDOIQAHITMMDAJ-UHFFFAOYSA-N,RDOIQAHITMMDAJ,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-2328558,CYP1A2,screen_log2fc,0.1542092944,
loperamide,RDOIQAHITMMDAJ-UHFFFAOYSA-N,RDOIQAHITMMDAJ,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-2328558,CYP2C9,screen_log2fc,-0.9986985013,
loperamide,RDOIQAHITMMDAJ-UHFFFAOYSA-N,RDOIQAHITMMDAJ,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-2328558,CYP2D6,screen_log2fc,-3.068343879,
loperamide,RDOIQAHITMMDAJ-UHFFFAOYSA-N,RDOIQAHITMMDAJ,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-2328558,CYP3A4,screen_log2fc,-1.817375684,
loperamide,RDOIQAHITMMDAJ-UHFFFAOYSA-N,RDOIQAHITMMDAJ,full,pxr-challenge_TRAIN.csv,OADMET-0003717,PXR,pEC50_PXR,4.3,
loperamide,RDOIQAHITMMDAJ-UHFFFAOYSA-N,RDOIQAHITMMDAJ,full,pxr-challenge_counter-assay_TRAIN.csv,OADMET-0003717,PXR,pEC50_PXR_counter,2.22,
loratadine,JCCNYMKQOSZNPW-UHFFFAOYSA-N,JCCNYMKQOSZNPW,full,cyp-challenge-TRAIN_TDI.csv,OCNT-0493312,CYP2C9,pIC50_TDI_condition,5.823702693,
loratadine,JCCNYMKQOSZNPW-UHFFFAOYSA-N,JCCNYMKQOSZNPW,full,cyp-challenge-TRAIN_TDI.csv,OCNT-0493312,CYP2D6,is_TDI,0.0,
loratadine,JCCNYMKQOSZNPW-UHFFFAOYSA-N,JCCNYMKQOSZNPW,full,cyp-challenge-TRAIN_TDI.csv,OCNT-0493312,CYP2D6,pIC50_TDI_condition,3.75705552,
loratadine,JCCNYMKQOSZNPW-UHFFFAOYSA-N,JCCNYMKQOSZNPW,full,cyp-challenge-TRAIN_inhibition.csv,OCNT-0493312,CYP2C9,pIC50_direct,5.846211473,
loratadine,JCCNYMKQOSZNPW-UHFFFAOYSA-N,JCCNYMKQOSZNPW,full,cyp-challenge-TRAIN_inhibition.csv,OCNT-0493312,CYP2D6,pIC50_direct,2.277052242,
loratadine,JCCNYMKQOSZNPW-UHFFFAOYSA-N,JCCNYMKQOSZNPW,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-0493312,CYP1A2,screen_log2fc,-0.1024321833,
loratadine,JCCNYMKQOSZNPW-UHFFFAOYSA-N,JCCNYMKQOSZNPW,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-0493312,CYP2C9,screen_log2fc,-1.46080013,
loratadine,JCCNYMKQOSZNPW-UHFFFAOYSA-N,JCCNYMKQOSZNPW,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-0493312,CYP2D6,screen_log2fc,-1.105890072,
loratadine,JCCNYMKQOSZNPW-UHFFFAOYSA-N,JCCNYMKQOSZNPW,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-0493312,CYP3A4,screen_log2fc,-2.271399035,
loratadine,JCCNYMKQOSZNPW-UHFFFAOYSA-N,JCCNYMKQOSZNPW,full,pxr-challenge_TRAIN.csv,OADMET-0003567,PXR,pEC50_PXR,5.24,
loratadine,JCCNYMKQOSZNPW-UHFFFAOYSA-N,JCCNYMKQOSZNPW,full,pxr-challenge_counter-assay_TRAIN.csv,OADMET-0003567,PXR,pEC50_PXR_counter,2.51,
lurasidone,PQXKDMSYBGKCJA-CVTJIBDQSA-N,PQXKDMSYBGKCJA,full,pxr-challenge_TRAIN.csv,OADMET-0003545,PXR,pEC50_PXR,4.6,
lurasidone,PQXKDMSYBGKCJA-CVTJIBDQSA-N,PQXKDMSYBGKCJA,full,pxr-challenge_counter-assay_TRAIN.csv,OADMET-0003545,PXR,pEC50_PXR_counter,1.82,
maraviroc,GSNHKUDZZFZSJB-HLMSNRGBSA-N,GSNHKUDZZFZSJB,full,cyp-challenge-TRAIN_TDI.csv,OCNT-0494197,CYP3A4,is_TDI,0.0,
maraviroc,GSNHKUDZZFZSJB-HLMSNRGBSA-N,GSNHKUDZZFZSJB,full,cyp-challenge-TRAIN_TDI.csv,OCNT-0494197,CYP3A4,pIC50_TDI_condition,3.06735095,
maraviroc,GSNHKUDZZFZSJB-HLMSNRGBSA-N,GSNHKUDZZFZSJB,full,inhibition.tsv,OCNT-0494197-AA-001,CYP3A4,pIC50_direct,3.0344016125,
meclizine,OCJYIGYOJCODJL-UHFFFAOYSA-N,OCJYIGYOJCODJL,full,cyp-challenge-TRAIN_TDI.csv,OCNT-0495153,CYP2D6,is_TDI,0.0,
meclizine,OCJYIGYOJCODJL-UHFFFAOYSA-N,OCJYIGYOJCODJL,full,cyp-challenge-TRAIN_TDI.csv,OCNT-0495153,CYP2D6,pIC50_TDI_condition,5.70512827,
meclizine,OCJYIGYOJCODJL-UHFFFAOYSA-N,OCJYIGYOJCODJL,full,cyp-challenge-TRAIN_TDI.csv,OCNT-0495153,CYP3A4,is_TDI,0.0,
meclizine,OCJYIGYOJCODJL-UHFFFAOYSA-N,OCJYIGYOJCODJL,full,cyp-challenge-TRAIN_TDI.csv,OCNT-0495153,CYP3A4,pIC50_TDI_condition,5.715654475,
meclizine,OCJYIGYOJCODJL-UHFFFAOYSA-N,OCJYIGYOJCODJL,full,cyp-challenge-TRAIN_inhibition.csv,OCNT-0495153,CYP2D6,pIC50_direct,5.68881332,
meclizine,OCJYIGYOJCODJL-UHFFFAOYSA-N,OCJYIGYOJCODJL,full,cyp-challenge-TRAIN_inhibition.csv,OCNT-0495153,CYP3A4,pIC50_direct,5.557870813,
meclizine,OCJYIGYOJCODJL-UHFFFAOYSA-N,OCJYIGYOJCODJL,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-0495153,CYP1A2,screen_log2fc,0.007393499658,
meclizine,OCJYIGYOJCODJL-UHFFFAOYSA-N,OCJYIGYOJCODJL,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-0495153,CYP2C9,screen_log2fc,-0.5572797571,
meclizine,OCJYIGYOJCODJL-UHFFFAOYSA-N,OCJYIGYOJCODJL,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-0495153,CYP2D6,screen_log2fc,-2.412524536,
meclizine,OCJYIGYOJCODJL-UHFFFAOYSA-N,OCJYIGYOJCODJL,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-0495153,CYP3A4,screen_log2fc,-2.750468498,
melatonin,DRLFMBDRBRZALE-UHFFFAOYSA-N,DRLFMBDRBRZALE,full,cyp-challenge-TRAIN_TDI.csv,OCNT-0478539,CYP2C9,pIC50_TDI_condition,3.807593045,
melatonin,DRLFMBDRBRZALE-UHFFFAOYSA-N,DRLFMBDRBRZALE,full,cyp-challenge-TRAIN_inhibition.csv,OCNT-0478539,CYP2C9,pIC50_direct,3.595793432,
melatonin,DRLFMBDRBRZALE-UHFFFAOYSA-N,DRLFMBDRBRZALE,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-0478539,CYP1A2,screen_log2fc,-0.7363524359,
melatonin,DRLFMBDRBRZALE-UHFFFAOYSA-N,DRLFMBDRBRZALE,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-0478539,CYP2C9,screen_log2fc,-0.1748891025,
melatonin,DRLFMBDRBRZALE-UHFFFAOYSA-N,DRLFMBDRBRZALE,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-0478539,CYP2D6,screen_log2fc,0.07116558019,
melatonin,DRLFMBDRBRZALE-UHFFFAOYSA-N,DRLFMBDRBRZALE,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-0478539,CYP3A4,screen_log2fc,-0.3055494411,
methotrexate,FBOZXECLQNJBKD-ZDUSSCGKSA-N,FBOZXECLQNJBKD,full,cyp-challenge-TRAIN_TDI.csv,OCNT-0200796,CYP1A2,pIC50_TDI_condition,2.101438155,
methotrexate,FBOZXECLQNJBKD-ZDUSSCGKSA-N,FBOZXECLQNJBKD,full,cyp-challenge-TRAIN_inhibition.csv,OCNT-0200796,CYP1A2,pIC50_direct,2.132871568,
methotrexate,FBOZXECLQNJBKD-ZDUSSCGKSA-N,FBOZXECLQNJBKD,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-0200796,CYP1A2,screen_log2fc,1.803621858,
methotrexate,FBOZXECLQNJBKD-ZDUSSCGKSA-N,FBOZXECLQNJBKD,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-0200796,CYP2C9,screen_log2fc,-0.285238787,
methotrexate,FBOZXECLQNJBKD-ZDUSSCGKSA-N,FBOZXECLQNJBKD,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-0200796,CYP2D6,screen_log2fc,0.1926871761,
methotrexate,FBOZXECLQNJBKD-ZDUSSCGKSA-N,FBOZXECLQNJBKD,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-0200796,CYP3A4,screen_log2fc,-0.2627896151,
methoxsalen,QXKHYNVANLEOEG-UHFFFAOYSA-N,QXKHYNVANLEOEG,full,cyp-challenge-TRAIN_TDI.csv,OCNT-0483505,CYP1A2,pIC50_TDI_condition,7.351337685,
methoxsalen,QXKHYNVANLEOEG-UHFFFAOYSA-N,QXKHYNVANLEOEG,full,cyp-challenge-TRAIN_TDI.csv,OCNT-0483505,CYP2D6,is_TDI,0.0,
methoxsalen,QXKHYNVANLEOEG-UHFFFAOYSA-N,QXKHYNVANLEOEG,full,cyp-challenge-TRAIN_TDI.csv,OCNT-0483505,CYP2D6,pIC50_TDI_condition,4.71216073,
methoxsalen,QXKHYNVANLEOEG-UHFFFAOYSA-N,QXKHYNVANLEOEG,full,cyp-challenge-TRAIN_inhibition.csv,OCNT-0483505,CYP1A2,pIC50_direct,6.692482703,
methoxsalen,QXKHYNVANLEOEG-UHFFFAOYSA-N,QXKHYNVANLEOEG,full,cyp-challenge-TRAIN_inhibition.csv,OCNT-0483505,CYP2D6,pIC50_direct,4.495205617,
methoxsalen,QXKHYNVANLEOEG-UHFFFAOYSA-N,QXKHYNVANLEOEG,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-0483505,CYP1A2,screen_log2fc,-1.936491907,
methoxsalen,QXKHYNVANLEOEG-UHFFFAOYSA-N,QXKHYNVANLEOEG,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-0483505,CYP2C9,screen_log2fc,-1.156701299,
methoxsalen,QXKHYNVANLEOEG-UHFFFAOYSA-N,QXKHYNVANLEOEG,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-0483505,CYP2D6,screen_log2fc,-1.188944613,
methoxsalen,QXKHYNVANLEOEG-UHFFFAOYSA-N,QXKHYNVANLEOEG,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-0483505,CYP3A4,screen_log2fc,-3.461916776,
mexiletine,VLPIATFUUWWMKC-UHFFFAOYSA-N,VLPIATFUUWWMKC,full,cyp-challenge-TRAIN_TDI.csv,OCNT-2328583,CYP1A2,pIC50_TDI_condition,5.97186832,
mexiletine,VLPIATFUUWWMKC-UHFFFAOYSA-N,VLPIATFUUWWMKC,full,cyp-challenge-TRAIN_inhibition.csv,OCNT-2328583,CYP1A2,pIC50_direct,5.823946382,
mexiletine,VLPIATFUUWWMKC-UHFFFAOYSA-N,VLPIATFUUWWMKC,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-2328583,CYP1A2,screen_log2fc,-1.885218104,
mexiletine,VLPIATFUUWWMKC-UHFFFAOYSA-N,VLPIATFUUWWMKC,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-2328583,CYP2C9,screen_log2fc,-0.1031111727,
mexiletine,VLPIATFUUWWMKC-UHFFFAOYSA-N,VLPIATFUUWWMKC,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-2328583,CYP2D6,screen_log2fc,0.02018150083,
mexiletine,VLPIATFUUWWMKC-UHFFFAOYSA-N,VLPIATFUUWWMKC,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-2328583,CYP3A4,screen_log2fc,-0.3630465759,
mifepristone,VKHAHZOOUSRJNA-GCNJZUOMSA-N,VKHAHZOOUSRJNA,full,cyp-challenge-TRAIN_TDI.csv,OCNT-0495275,CYP2C9,pIC50_TDI_condition,5.455363825,
mifepristone,VKHAHZOOUSRJNA-GCNJZUOMSA-N,VKHAHZOOUSRJNA,full,cyp-challenge-TRAIN_TDI.csv,OCNT-0495275,CYP3A4,is_TDI,1.0,
mifepristone,VKHAHZOOUSRJNA-GCNJZUOMSA-N,VKHAHZOOUSRJNA,full,cyp-challenge-TRAIN_TDI.csv,OCNT-0495275,CYP3A4,pIC50_TDI_condition,6.11371474,
mifepristone,VKHAHZOOUSRJNA-GCNJZUOMSA-N,VKHAHZOOUSRJNA,full,cyp-challenge-TRAIN_inhibition.csv,OCNT-0495275,CYP2C9,pIC50_direct,5.37404736,
mifepristone,VKHAHZOOUSRJNA-GCNJZUOMSA-N,VKHAHZOOUSRJNA,full,cyp-challenge-TRAIN_inhibition.csv,OCNT-0495275,CYP3A4,pIC50_direct,5.421847237,
mifepristone,VKHAHZOOUSRJNA-GCNJZUOMSA-N,VKHAHZOOUSRJNA,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-0495275,CYP1A2,screen_log2fc,-0.1789572014,
mifepristone,VKHAHZOOUSRJNA-GCNJZUOMSA-N,VKHAHZOOUSRJNA,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-0495275,CYP2C9,screen_log2fc,-1.319757447,
mifepristone,VKHAHZOOUSRJNA-GCNJZUOMSA-N,VKHAHZOOUSRJNA,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-0495275,CYP2D6,screen_log2fc,-0.6040528986,
mifepristone,VKHAHZOOUSRJNA-GCNJZUOMSA-N,VKHAHZOOUSRJNA,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-0495275,CYP3A4,screen_log2fc,-4.928688182,
mifepristone,VKHAHZOOUSRJNA-GCNJZUOMSA-N,VKHAHZOOUSRJNA,full,pxr-challenge_TRAIN.csv,OADMET-0003604,PXR,pEC50_PXR,4.88,
mifepristone,VKHAHZOOUSRJNA-GCNJZUOMSA-N,VKHAHZOOUSRJNA,full,pxr-challenge_counter-assay_TRAIN.csv,OADMET-0003604,PXR,pEC50_PXR_counter,2.17,
mirabegron,PBAPPPCECJKMCM-IBGZPJMESA-N,PBAPPPCECJKMCM,full,cyp-challenge-TRAIN_TDI.csv,OCNT-2328914,CYP2D6,is_TDI,1.0,
mirabegron,PBAPPPCECJKMCM-IBGZPJMESA-N,PBAPPPCECJKMCM,full,cyp-challenge-TRAIN_TDI.csv,OCNT-2328914,CYP2D6,pIC50_TDI_condition,5.025075047,
mirabegron,PBAPPPCECJKMCM-IBGZPJMESA-N,PBAPPPCECJKMCM,full,cyp-challenge-TRAIN_inhibition.csv,OCNT-2328914,CYP2D6,pIC50_direct,4.617477477,
mirabegron,PBAPPPCECJKMCM-IBGZPJMESA-N,PBAPPPCECJKMCM,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-2328914,CYP1A2,screen_log2fc,0.02344237448,
mirabegron,PBAPPPCECJKMCM-IBGZPJMESA-N,PBAPPPCECJKMCM,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-2328914,CYP2C9,screen_log2fc,-0.8743826472,
mirabegron,PBAPPPCECJKMCM-IBGZPJMESA-N,PBAPPPCECJKMCM,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-2328914,CYP2D6,screen_log2fc,-1.62334861,
mirabegron,PBAPPPCECJKMCM-IBGZPJMESA-N,PBAPPPCECJKMCM,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-2328914,CYP3A4,screen_log2fc,-3.130086433,
mitotane,JWBOIMRXGHLCPP-UHFFFAOYSA-N,JWBOIMRXGHLCPP,full,pxr-challenge_TRAIN.csv,OADMET-0003666,PXR,pEC50_PXR,4.43,
mitotane,JWBOIMRXGHLCPP-UHFFFAOYSA-N,JWBOIMRXGHLCPP,full,pxr-challenge_counter-assay_TRAIN.csv,OADMET-0003666,PXR,pEC50_PXR_counter,2.5,
mycophenolate_mofetil,RTGDFNSFWBGLEC-SYZQJQIISA-N,RTGDFNSFWBGLEC,full,cyp-challenge-TRAIN_TDI.csv,OCNT-2328359,CYP3A4,is_TDI,1.0,
mycophenolate_mofetil,RTGDFNSFWBGLEC-SYZQJQIISA-N,RTGDFNSFWBGLEC,full,cyp-challenge-TRAIN_TDI.csv,OCNT-2328359,CYP3A4,pIC50_TDI_condition,5.42469647,
mycophenolate_mofetil,RTGDFNSFWBGLEC-SYZQJQIISA-N,RTGDFNSFWBGLEC,full,cyp-challenge-TRAIN_inhibition.csv,OCNT-2328359,CYP3A4,pIC50_direct,4.502966093,
mycophenolate_mofetil,RTGDFNSFWBGLEC-SYZQJQIISA-N,RTGDFNSFWBGLEC,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-2328359,CYP1A2,screen_log2fc,0.5615869756,
mycophenolate_mofetil,RTGDFNSFWBGLEC-SYZQJQIISA-N,RTGDFNSFWBGLEC,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-2328359,CYP2C9,screen_log2fc,-0.5392442308,
mycophenolate_mofetil,RTGDFNSFWBGLEC-SYZQJQIISA-N,RTGDFNSFWBGLEC,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-2328359,CYP2D6,screen_log2fc,0.2492771097,
mycophenolate_mofetil,RTGDFNSFWBGLEC-SYZQJQIISA-N,RTGDFNSFWBGLEC,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-2328359,CYP3A4,screen_log2fc,-2.060565036,
mycophenolic_acid,HPNSFSBZBAHARI-RUDMXATFSA-N,HPNSFSBZBAHARI,full,cyp-challenge-TRAIN_TDI.csv,OCNT-2328332,CYP3A4,is_TDI,0.0,
mycophenolic_acid,HPNSFSBZBAHARI-RUDMXATFSA-N,HPNSFSBZBAHARI,full,cyp-challenge-TRAIN_TDI.csv,OCNT-2328332,CYP3A4,pIC50_TDI_condition,2.666150258,
mycophenolic_acid,HPNSFSBZBAHARI-RUDMXATFSA-N,HPNSFSBZBAHARI,full,cyp-challenge-TRAIN_inhibition.csv,OCNT-2328332,CYP3A4,pIC50_direct,2.626332057,
mycophenolic_acid,HPNSFSBZBAHARI-RUDMXATFSA-N,HPNSFSBZBAHARI,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-2328332,CYP1A2,screen_log2fc,0.3449068955,
mycophenolic_acid,HPNSFSBZBAHARI-RUDMXATFSA-N,HPNSFSBZBAHARI,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-2328332,CYP2C9,screen_log2fc,-0.0094677982,
mycophenolic_acid,HPNSFSBZBAHARI-RUDMXATFSA-N,HPNSFSBZBAHARI,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-2328332,CYP2D6,screen_log2fc,0.4341675843,
mycophenolic_acid,HPNSFSBZBAHARI-RUDMXATFSA-N,HPNSFSBZBAHARI,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-2328332,CYP3A4,screen_log2fc,-0.07908651027,
mycophenolic_acid,HPNSFSBZBAHARI-RUDMXATFSA-N,HPNSFSBZBAHARI,full,pxr-challenge_TRAIN.csv,OADMET-0003652,PXR,pEC50_PXR,6.58,
mycophenolic_acid,HPNSFSBZBAHARI-RUDMXATFSA-N,HPNSFSBZBAHARI,full,pxr-challenge_counter-assay_TRAIN.csv,OADMET-0003652,PXR,pEC50_PXR_counter,2.24,
nefazodone,VRBKIVRKKCLPHA-UHFFFAOYSA-N,VRBKIVRKKCLPHA,full,cyp-challenge-TRAIN_TDI.csv,OCNT-0022107,CYP2C9,pIC50_TDI_condition,4.775147742,
nefazodone,VRBKIVRKKCLPHA-UHFFFAOYSA-N,VRBKIVRKKCLPHA,full,cyp-challenge-TRAIN_TDI.csv,OCNT-0022107,CYP2D6,is_TDI,0.0,
nefazodone,VRBKIVRKKCLPHA-UHFFFAOYSA-N,VRBKIVRKKCLPHA,full,cyp-challenge-TRAIN_TDI.csv,OCNT-0022107,CYP2D6,pIC50_TDI_condition,5.276080122,
nefazodone,VRBKIVRKKCLPHA-UHFFFAOYSA-N,VRBKIVRKKCLPHA,full,cyp-challenge-TRAIN_TDI.csv,OCNT-0022107,CYP3A4,is_TDI,1.0,
nefazodone,VRBKIVRKKCLPHA-UHFFFAOYSA-N,VRBKIVRKKCLPHA,full,cyp-challenge-TRAIN_TDI.csv,OCNT-0022107,CYP3A4,pIC50_TDI_condition,6.168760277,
nefazodone,VRBKIVRKKCLPHA-UHFFFAOYSA-N,VRBKIVRKKCLPHA,full,cyp-challenge-TRAIN_inhibition.csv,OCNT-0022107,CYP2C9,pIC50_direct,4.824902188,
nefazodone,VRBKIVRKKCLPHA-UHFFFAOYSA-N,VRBKIVRKKCLPHA,full,cyp-challenge-TRAIN_inhibition.csv,OCNT-0022107,CYP2D6,pIC50_direct,5.186117497,
nefazodone,VRBKIVRKKCLPHA-UHFFFAOYSA-N,VRBKIVRKKCLPHA,full,cyp-challenge-TRAIN_inhibition.csv,OCNT-0022107,CYP3A4,pIC50_direct,5.49990294,
nefazodone,VRBKIVRKKCLPHA-UHFFFAOYSA-N,VRBKIVRKKCLPHA,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-0022107,CYP1A2,screen_log2fc,-0.2326609581,
nefazodone,VRBKIVRKKCLPHA-UHFFFAOYSA-N,VRBKIVRKKCLPHA,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-0022107,CYP2C9,screen_log2fc,-1.314070211,
nefazodone,VRBKIVRKKCLPHA-UHFFFAOYSA-N,VRBKIVRKKCLPHA,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-0022107,CYP2D6,screen_log2fc,-2.784554912,
nefazodone,VRBKIVRKKCLPHA-UHFFFAOYSA-N,VRBKIVRKKCLPHA,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-0022107,CYP3A4,screen_log2fc,-3.825650557,
nefazodone,VRBKIVRKKCLPHA-UHFFFAOYSA-N,VRBKIVRKKCLPHA,full,pxr-challenge_TRAIN.csv,OADMET-0003546,PXR,pEC50_PXR,4.34,
nefazodone,VRBKIVRKKCLPHA-UHFFFAOYSA-N,VRBKIVRKKCLPHA,full,pxr-challenge_counter-assay_TRAIN.csv,OADMET-0003546,PXR,pEC50_PXR_counter,2.01,
nifedipine,HYIMSNHJOBLJNT-UHFFFAOYSA-N,HYIMSNHJOBLJNT,full,cyp-challenge-TRAIN_TDI.csv,OCNT-0498014,CYP1A2,pIC50_TDI_condition,7.229800177,
nifedipine,HYIMSNHJOBLJNT-UHFFFAOYSA-N,HYIMSNHJOBLJNT,full,cyp-challenge-TRAIN_inhibition.csv,OCNT-0498014,CYP1A2,pIC50_direct,6.994413592,
nifedipine,HYIMSNHJOBLJNT-UHFFFAOYSA-N,HYIMSNHJOBLJNT,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-0498014,CYP1A2,screen_log2fc,-1.734944055,
nifedipine,HYIMSNHJOBLJNT-UHFFFAOYSA-N,HYIMSNHJOBLJNT,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-0498014,CYP2C9,screen_log2fc,-0.1056908333,
nifedipine,HYIMSNHJOBLJNT-UHFFFAOYSA-N,HYIMSNHJOBLJNT,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-0498014,CYP2D6,screen_log2fc,0.3070791303,
nifedipine,HYIMSNHJOBLJNT-UHFFFAOYSA-N,HYIMSNHJOBLJNT,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-0498014,CYP3A4,screen_log2fc,-0.9070727113,
nimodipine,UIAGMCDKSXEBJQ-UHFFFAOYSA-N,UIAGMCDKSXEBJQ,full,cyp-challenge-TRAIN_TDI.csv,OCNT-0497989,CYP3A4,is_TDI,0.0,
nimodipine,UIAGMCDKSXEBJQ-UHFFFAOYSA-N,UIAGMCDKSXEBJQ,full,cyp-challenge-TRAIN_TDI.csv,OCNT-0497989,CYP3A4,pIC50_TDI_condition,5.866669973,
nimodipine,UIAGMCDKSXEBJQ-UHFFFAOYSA-N,UIAGMCDKSXEBJQ,full,cyp-challenge-TRAIN_inhibition.csv,OCNT-0497989,CYP3A4,pIC50_direct,5.680652535,
nimodipine,UIAGMCDKSXEBJQ-UHFFFAOYSA-N,UIAGMCDKSXEBJQ,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-0497989,CYP1A2,screen_log2fc,-0.4892207277,
nimodipine,UIAGMCDKSXEBJQ-UHFFFAOYSA-N,UIAGMCDKSXEBJQ,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-0497989,CYP2C9,screen_log2fc,-1.28523926,
nimodipine,UIAGMCDKSXEBJQ-UHFFFAOYSA-N,UIAGMCDKSXEBJQ,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-0497989,CYP2D6,screen_log2fc,-0.1813328289,
nimodipine,UIAGMCDKSXEBJQ-UHFFFAOYSA-N,UIAGMCDKSXEBJQ,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-0497989,CYP3A4,screen_log2fc,-3.911429377,
nimodipine,UIAGMCDKSXEBJQ-UHFFFAOYSA-N,UIAGMCDKSXEBJQ,full,pxr-challenge_TRAIN.csv,OADMET-0003625,PXR,pEC50_PXR,6.21,
nimodipine,UIAGMCDKSXEBJQ-UHFFFAOYSA-N,UIAGMCDKSXEBJQ,full,pxr-challenge_counter-assay_TRAIN.csv,OADMET-0003625,PXR,pEC50_PXR_counter,5.69,
nisoldipine,VKQFCGNPDRICFG-UHFFFAOYSA-N,VKQFCGNPDRICFG,full,cyp-challenge-TRAIN_TDI.csv,OCNT-0498090,CYP1A2,pIC50_TDI_condition,6.66904095,
nisoldipine,VKQFCGNPDRICFG-UHFFFAOYSA-N,VKQFCGNPDRICFG,full,cyp-challenge-TRAIN_inhibition.csv,OCNT-0498090,CYP1A2,pIC50_direct,6.540418253,
nisoldipine,VKQFCGNPDRICFG-UHFFFAOYSA-N,VKQFCGNPDRICFG,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-0498090,CYP1A2,screen_log2fc,-1.983406911,
nisoldipine,VKQFCGNPDRICFG-UHFFFAOYSA-N,VKQFCGNPDRICFG,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-0498090,CYP2C9,screen_log2fc,-1.163304245,
nisoldipine,VKQFCGNPDRICFG-UHFFFAOYSA-N,VKQFCGNPDRICFG,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-0498090,CYP2D6,screen_log2fc,0.1357406962,
nisoldipine,VKQFCGNPDRICFG-UHFFFAOYSA-N,VKQFCGNPDRICFG,full,cyp-challenge-single-concentration-TRAIN.csv,OCNT-0498090,CYP3A4,screen_log2fc,-2.537990591,
nisoldipine,VKQFCGNPDRICFG-UHFFFAOYSA-N,VKQFCGNPDRICFG,full,pxr-challenge_TRAIN.csv,OADMET-0003630,PXR,pEC50_PXR,5.66,
nisoldipine,VKQFCGNPDRICFG-UHFFFAOYSA-N,VKQFCGNPDRICFG,full,pxr-challenge_counter-assay_TRAIN.csv,OADMET-0003630,PXR,pEC50_PXR_counter,2.03,
omeprazole,SUBDBMMJDZJVOS-UHFFFAOYSA-N,SUBDBMMJDZJVOS,full,pxr-challenge_TRAIN.csv,OADMET-0001906,PXR,pEC50_PXR,4.25,
